;SIRET;ods_type_activite
6444;7,7555E+13;Transport et entreposage de denrées alimentaires
6445;7,86256E+13;Autres
6446;3,49339E+13;Autres
6447;1,98811E+13;Autres
6448;8,34896E+13;Autres
6449;3,79484E+13;Autres
6450;7,92107E+13;Autres
6451;3,84997E+13;Produits de la mer et d'eau douce
6452;3,80691E+13;Autres
6453;4,10429E+13;Autres
6454;7,84544E+13;Autres
6455;1,99312E+13;Autres
6456;1,97111E+13;Autres
6457;7,75581E+13;Autres
6458;3,0049E+13;Autres
6459;4,15173E+13;Autres
6460;7,8631E+13;Autres
6461;7,54066E+13;Autres
6462;4,03365E+13;Autres
6463;3,39939E+13;Abattoirs
6464;8,49659E+13;Autres
6465;4,40284E+13;Autres
6466;7,88348E+13;Autres
6467;2,65602E+13;Autres
6468;4,10152E+13;Autres
6469;3,39939E+13;Viandes et produits carnés
6470;5,13606E+13;Autres
6471;3,44979E+13;Produits de la mer et d'eau douce
6472;5,05128E+13;Autres
6473;2,17201E+13;Autres
6474;2,10901E+13;Autres
6475;3,0467E+13;Viandes et produits carnés
6476;5,29905E+13;Autres
6477;8,81476E+13;Autres
6478;4,11009E+13;Œufs et ovoproduits
6479;7,9585E+13;Transport et entreposage de denrées alimentaires
6480;8,29525E+13;Autres
6481;8,83044E+13;Autres
6482;8,42515E+13;Autres
6483;2,10302E+13;Autres
6484;3,06244E+13;Viandes et produits carnés
6485;7,9585E+13;Viandes et produits carnés
6486;5,28607E+13;Produits de la mer et d'eau douce
6487;3,06244E+13;Viandes et produits carnés
6488;1,77802E+13;Autres
6489;2,0004E+13;Autres
6490;3,06244E+13;Viandes et produits carnés
6491;4,11584E+13;Autres
6492;4,19647E+13;Viandes et produits carnés
6493;6,42621E+13;Viandes et produits carnés
6494;8,88983E+13;Autres
6495;8,81555E+13;Transport et entreposage de denrées alimentaires
6496;8,38977E+13;Autres
6497;8,32528E+13;Autres
6498;5,32934E+13;Autres
6499;3,48366E+13;Autres
6500;7,79883E+13;Autres
6501;8,5013E+13;Autres
6502;8,52146E+13;Autres
6503;5,09001E+13;Produits de la mer et d'eau douce
6504;8,41413E+13;Autres
6505;8,38457E+13;Autres
6506;1,902E+13;Autres
6507;4,20717E+13;Viandes et produits carnés
6508;3,8938E+13;Viandes et produits carnés
6509;7,75624E+13;Autres
6510;2,13205E+13;Autres
6511;3,22432E+13;Lait et produits laitiers
6512;1,97508E+13;Autres
6513;2,19401E+13;Autres
6514;3,99332E+13;Produits de la mer et d'eau douce
6515;8,11206E+13;Autres
6516;2,11603E+13;Autres
6517;8,39663E+13;Autres
6518;8,9235E+13;Lait et produits laitiers
6519;4,0764E+13;Lait et produits laitiers
6520;8,28633E+13;Autres
6521;3,16278E+13;Transport et entreposage de denrées alimentaires
6522;8,50863E+13;Autres
6523;4,89424E+13;Autres
6524;6,32E+13;Autres
6525;5,69201E+13;Transport et entreposage de denrées alimentaires
6526;5,19473E+13;Autres
6527;1,94707E+13;Autres
6528;8,34191E+13;Autres
6529;3,11799E+13;Transport et entreposage de denrées alimentaires
6530;5,00125E+13;Autres
6531;2,175E+13;Autres
6532;1,98706E+13;Viandes et produits carnés
6533;3,10348E+13;Autres
6534;4,89358E+13;Autres
6535;5,29784E+13;Autres
6536;8,99276E+13;Produits de la mer et d'eau douce
6537;8,81794E+13;Autres
6538;5,19677E+13;Autres
6539;8,37822E+13;Autres
6540;8,18349E+13;Abattoirs
6541;7,75592E+13;Viandes et produits carnés
6542;4,20262E+13;Autres
6543;2,675E+13;Autres
6544;8,09529E+13;Autres
6545;8,99276E+13;Produits de la mer et d'eau douce
6546;5,00306E+13;Viandes et produits carnés
6547;8,43589E+13;Produits de la mer et d'eau douce
6548;8,30004E+13;Autres
6549;2,675E+13;Autres
6550;2,402E+13;Autres
6551;1,98814E+13;Autres
6552;3,91174E+13;Produits de la mer et d'eau douce
6553;3,53305E+13;Autres
6554;2,00077E+13;Autres
6555;7,82118E+13;Autres
6556;1,90709E+13;Autres
6557;7,50961E+13;Œufs et ovoproduits
6558;4,05097E+13;Viandes et produits carnés
6559;8,89036E+13;Autres
6560;8,50743E+13;Autres
6561;8,85196E+13;Autres
6562;8,19338E+13;Lait et produits laitiers
6563;2,10602E+13;Autres
6564;5,11723E+13;Autres
6565;3,43263E+13;Autres
6566;1,989E+13;Autres
6567;8,03675E+13;Autres
6568;4,47939E+13;Autres
6569;7,8048E+13;Autres
6570;7,83496E+13;Autres
6571;4,31509E+13;Viandes et produits carnés
6572;8,14329E+13;Autres
6573;4,53813E+13;Autres
6574;4,31509E+13;Produits de la mer et d'eau douce
6575;3,44979E+13;Produits de la mer et d'eau douce
6576;7,53056E+13;Lait et produits laitiers
6577;9,00032E+13;Autres
6578;5,34139E+13;Autres
6579;8,08799E+13;Autres
6580;8,37772E+13;Œufs et ovoproduits
6581;4,04229E+13;Abattoirs
6582;7,82597E+13;Autres
6583;4,50144E+13;Autres
6584;8,84114E+13;Autres
6585;3,28164E+13;Autres
6586;4,31509E+13;Autres
6587;8,78988E+13;Autres
6588;2,17705E+13;Autres
6589;8,81927E+13;Autres
6590;4,17678E+13;Transport et entreposage de denrées alimentaires
6591;4,91308E+13;Autres
6592;4,31509E+13;Viandes et produits carnés
6593;4,13355E+13;Autres
6594;3,30817E+13;Autres
6595;3,84546E+13;Autres
6596;4,51319E+13;Œufs et ovoproduits
6597;8,43527E+13;Autres
6598;3,9887E+13;Autres
6599;8,81555E+13;Transport et entreposage de denrées alimentaires
6600;2,18004E+13;Autres
6601;8,4814E+13;Abattoirs
6602;4,24219E+13;Viandes et produits carnés
6603;4,48903E+13;Produits de la mer et d'eau douce
6604;5,11596E+13;Autres
6605;4,92236E+13;Produits de la mer et d'eau douce
6606;5,07446E+13;Autres
6607;4,43811E+13;Autres
6608;2,00004E+13;Autres
6609;8,31457E+13;Autres
6610;4,98819E+13;Autres
6611;5,32062E+13;Autres
6612;3,80614E+13;Transport et entreposage de denrées alimentaires
6613;8,13551E+13;Autres
6614;8,49415E+13;Autres
6615;2,14401E+13;Autres
6616;P00008684001;Autres
6617;8,34994E+13;Autres
6618;8,19304E+13;Autres
6619;4,00091E+13;Autres
6620;3,50459E+13;Produits de la mer et d'eau douce
6621;8,83063E+13;Viandes et produits carnés
6622;P00002742002;Autres
6623;7,75703E+13;Autres
6624;4,42373E+13;Autres
6625;5,34429E+13;Autres
6626;8,45055E+13;Autres
6627;3,05036E+13;Viandes et produits carnés
6628;5,09541E+13;Autres
6629;8,02219E+13;Autres
6630;8,09008E+13;Autres
6631;1,95952E+13;Autres
6632;8,921E+13;Autres
6633;8,20427E+13;Autres
6634;1,95727E+13;Autres
6635;8,85006E+13;Autres
6636;3,41888E+13;Abattoirs
6637;2,0002E+13;Autres
6638;2,14602E+13;Autres
6639;3,44774E+13;Viandes et produits carnés
6640;2,00035E+13;Autres
6641;4,186E+13;Transport et entreposage de denrées alimentaires
6642;8,11408E+13;Autres
6643;5,29101E+13;Autres
6644;2,147E+13;Autres
6645;3,43263E+13;Autres
6646;8,14113E+13;Autres
6647;8,21874E+13;Autres
6648;3,80271E+13;Autres
6649;4,94006E+13;Autres
6650;7,94171E+13;Autres
6651;5,52044E+13;Autres
6652;7,5039E+13;Autres
6653;3,9328E+13;Lait et produits laitiers
6654;5,52044E+13;Autres
6655;8,21043E+13;Autres
6656;7,77169E+13;Autres
6657;4,40664E+13;Autres
6658;4,01706E+13;Autres
6659;8,20199E+13;Autres
6660;4,14522E+13;Autres
6661;2,00009E+13;Autres
6662;8,12386E+13;Autres
6663;1,924E+13;Autres
6664;7,75397E+13;Autres
6665;8,81641E+13;Autres
6666;6,32041E+13;Autres
6667;5,28526E+13;Autres
6668;4,48295E+13;Autres
6669;8,15371E+13;Autres
6670;3,38253E+13;Autres
6671;4,49863E+13;Autres
6672;3,83248E+13;Autres
6673;3,50105E+13;Autres
6674;8,37885E+13;Autres
6675;3,53828E+13;Autres
6676;2,12401E+13;Autres
6677;8,98402E+13;Autres
6678;3,92255E+13;Autres
6679;5,29356E+13;Produits de la mer et d'eau douce
6680;8,91073E+13;Autres
6681;4,98778E+13;Autres
6682;1,916E+13;Autres
6683;8,77694E+13;Œufs et ovoproduits
6684;8,99167E+13;Produits de la mer et d'eau douce
6685;5,13606E+13;Autres
6686;8,85196E+13;Autres
6687;8,87764E+13;Autres
6688;4,04211E+13;Autres
6689;7,8481E+13;Autres
6690;6,06721E+13;Transport et entreposage de denrées alimentaires
6691;8,95132E+13;Autres
6692;8,52465E+13;Autres
6693;4,811E+13;Autres
6694;7,9585E+13;Transport et entreposage de denrées alimentaires
6695;4,39721E+13;Autres
6696;4,49943E+13;Viandes et produits carnés
6697;4,87516E+13;Viandes et produits carnés
6698;8,22019E+13;Autres
6699;4,49943E+13;Viandes et produits carnés
6700;4,78758E+13;Autres
6701;8,12968E+13;Autres
6702;4,49943E+13;Abattoirs
6703;4,94721E+13;Autres
6704;8,33136E+13;Autres
6705;8,24118E+13;Autres
6706;7,91242E+13;Autres
6707;8,43998E+13;Autres
6708;8,77702E+13;Autres
6709;8,81694E+13;Transport et entreposage de denrées alimentaires
6710;3,05349E+13;Autres
6711;1,924E+13;Viandes et produits carnés
6712;4,52608E+13;Autres
6713;8,23804E+13;Autres
6714;4,01209E+13;Viandes et produits carnés
6715;4,87516E+13;Viandes et produits carnés
6716;8,78361E+13;Autres
6717;3,84437E+13;Autres
6718;5,20483E+13;Abattoirs
6719;7,75629E+13;Autres
6720;7,85755E+13;Produits de la mer et d'eau douce
6721;4,778E+13;Produits de la mer et d'eau douce
6722;2,65613E+13;Autres
6723;7,85755E+13;Produits de la mer et d'eau douce
6724;7,97699E+13;Viandes et produits carnés
6725;5,02058E+13;Transport et entreposage de denrées alimentaires
6726;7,77678E+13;Autres
6727;8,29427E+13;Transport et entreposage de denrées alimentaires
6728;4,78456E+13;Autres
6729;8,84019E+13;Autres
6730;4,01064E+13;Autres
6731;8,28888E+13;Lait et produits laitiers
6732;8,01695E+13;Autres
6733;4,08676E+13;Autres
6734;5,8288E+13;Transport et entreposage de denrées alimentaires
6735;7,84405E+13;Autres
6736;4,07909E+13;Autres
6737;4,94E+13;Autres
6738;7,85447E+13;Autres
6739;4,89228E+13;Autres
6740;7,84702E+13;Autres
6741;8,43808E+13;Autres
6742;5,05011E+13;Autres
6743;2,00067E+13;Abattoirs
6744;4,99452E+13;Autres
6745;5,31882E+13;Autres
6746;4,04212E+13;Autres
6747;3,80267E+13;Autres
6748;1,99E+13;Autres
6749;4,13893E+13;Autres
6750;8,47852E+13;Autres
6751;4,83171E+13;Autres
6752;2,66802E+13;Autres
6753;8,52619E+13;Autres
6754;8,22506E+13;Autres
6755;7,80367E+13;Autres
6756;7,83206E+13;Autres
6757;2,13804E+13;Autres
6758;4,83221E+13;Viandes et produits carnés
6759;8,84033E+13;Autres
6760;7,94534E+13;Autres
6761;1,924E+13;Viandes et produits carnés
6762;4,30294E+13;Autres
6763;8,34479E+13;Autres
6764;7,9041E+13;Autres
6765;5,33295E+13;Autres
6766;3,34635E+13;Autres
6767;3,85402E+13;Produits de la mer et d'eau douce
6768;6,92025E+13;Autres
6769;8,7947E+13;Autres
6770;7,93753E+13;Autres
6771;4,99921E+13;Autres
6772;1,96901E+13;Autres
6773;7,94106E+13;Autres
6774;8,8512E+13;Autres
6775;8,48472E+13;Autres
6776;4,40284E+13;Autres
6777;3,52566E+13;Autres
6778;8,99847E+13;Autres
6779;7,7555E+13;Transport et entreposage de denrées alimentaires
6780;3,7804E+13;Autres
6781;2,18302E+13;Autres
6782;2,12804E+13;Autres
6783;8,08413E+13;Autres
6784;8,11149E+13;Viandes et produits carnés
6785;2,665E+13;Autres
6786;8,47489E+13;Autres
6787;2,17904E+13;Autres
6788;3,84301E+13;Lait et produits laitiers
6789;8,8884E+13;Autres
6790;2,12201E+13;Autres
6791;8,28712E+13;Autres
6792;5,32973E+13;Autres
6793;8,27692E+13;Autres
6794;8,18478E+13;Autres
6795;6,92015E+13;Viandes et produits carnés
6796;8,09002E+13;Autres
6797;2,665E+13;Autres
6798;7,86416E+13;Autres
6799;5,00891E+13;Transport et entreposage de denrées alimentaires
6800;8,34098E+13;Produits de la mer et d'eau douce
6801;8,15242E+13;Œufs et ovoproduits
6802;2,68301E+13;Autres
6803;7,78714E+13;Autres
6804;8,09621E+13;Autres
6805;8,41791E+13;Œufs et ovoproduits
6806;5,21717E+13;Autres
6807;8,09621E+13;Autres
6808;8,51433E+13;Autres
6809;5,04127E+13;Autres
6810;8,09621E+13;Autres
6811;2,13702E+13;Autres
6812;7,85307E+13;Autres
6813;9,4572E+13;Autres
6814;4,88246E+13;Autres
6815;5,62083E+13;Autres
6816;7,78921E+13;Autres
6817;4,0764E+13;Autres
6818;5,62083E+13;Autres
6819;8,88131E+13;Autres
6820;5,30043E+13;Lait et produits laitiers
6821;7,75677E+13;Autres
6822;8,33817E+13;Produits de la mer et d'eau douce
6823;7,52102E+13;Autres
6824;7,94837E+13;Autres
6825;8,92845E+13;Autres
6826;8,30194E+13;Autres
6827;3,87021E+13;Autres
6828;4,1776E+13;Produits de la mer et d'eau douce
6829;8,49888E+13;Lait et produits laitiers
6830;3,90397E+13;Autres
6831;2,00054E+13;Autres
6832;2,16301E+13;Autres
6833;4,01209E+13;Transport et entreposage de denrées alimentaires
6834;8,39449E+13;Autres
6835;8,47765E+13;Autres
6836;7,81741E+13;Autres
6837;8,41465E+13;Autres
6838;5,27757E+13;Autres
6839;7,75693E+13;Autres
6840;8,8254E+13;Autres
6841;2,16303E+13;Autres
6842;8,19831E+13;Autres
6843;4,41757E+13;Autres
6844;3,98E+13;Autres
6845;7,84671E+13;Autres
6846;2,611E+13;Autres
6847;5,37705E+13;Autres
6848;7,85447E+13;Autres
6849;2,656E+13;Autres
6850;7,99234E+13;Autres
6851;8,23794E+13;Autres
6852;4,41757E+13;Autres
6853;8,13978E+13;Autres
6854;8,39031E+13;Autres
6855;4,2111E+13;Transport et entreposage de denrées alimentaires
6856;7,78425E+13;Lait et produits laitiers
6857;8,82712E+13;Autres
6858;4,0178E+13;Autres
6859;4,4781E+13;Autres
6860;5,10876E+13;Autres
6861;4,01816E+13;Autres
6862;8,34516E+13;Autres
6863;8,35269E+13;Autres
6864;5,30675E+13;Autres
6865;8,52425E+13;Autres
6866;7,84574E+13;Autres
6867;3,93757E+13;Viandes et produits carnés
6868;8,09301E+13;Autres
6869;7,92284E+13;Autres
6870;2,613E+13;Autres
6871;7,77808E+13;Autres
6872;4,84949E+13;Autres
6873;3,16807E+13;Transport et entreposage de denrées alimentaires
6874;4,04212E+13;Viandes et produits carnés
6875;3,12237E+13;Lait et produits laitiers
6876;4,49369E+13;Transport et entreposage de denrées alimentaires
6877;8,52083E+13;Autres
6878;4,00678E+13;Autres
6879;3,34315E+13;Abattoirs
6880;2,17705E+13;Autres
6881;2,68501E+13;Autres
6882;8,43099E+13;Autres
6883;8,12475E+13;Autres
6884;2,678E+13;Autres
6885;4,03225E+13;Autres
6886;8,81606E+13;Autres
6887;8,49044E+13;Autres
6888;4,03255E+13;Viandes et produits carnés
6889;3,41197E+13;Transport et entreposage de denrées alimentaires
6890;7,95177E+13;Autres
6891;8,29001E+13;Autres
6892;4,91308E+13;Autres
6893;8,83027E+13;Autres
6894;4,03921E+13;Viandes et produits carnés
6895;4,04212E+13;Produits de la mer et d'eau douce
6896;3,34522E+13;Autres
6897;7,91231E+13;Autres
6898;3,43263E+13;Autres
6899;8,50455E+13;Autres
6900;8,411E+13;Autres
6901;1,99002E+13;Autres
6902;8,31892E+13;Transport et entreposage de denrées alimentaires
6903;3,38253E+13;Autres
6904;4,98799E+13;Autres
6905;3,32161E+13;Autres
6906;7,91915E+13;Autres
6907;5,31028E+13;Autres
6908;7,75672E+13;Autres
6909;5,14262E+13;Viandes et produits carnés
6910;4,9361E+13;Autres
6911;5,37855E+13;Autres
6912;8,2272E+13;Autres
6913;3,68501E+12;Viandes et produits carnés
6914;9,71502E+13;Lait et produits laitiers
6915;5,32784E+13;Autres
6916;8,98586E+13;Autres
6917;8,77688E+13;Autres
6918;8,00726E+13;Autres
6919;8,54038E+13;Autres
6920;6,92015E+13;Lait et produits laitiers
6921;4,15226E+13;Autres
6922;4,39751E+13;Viandes et produits carnés
6923;8,09621E+13;Autres
6924;2,675E+13;Autres
6925;5,2882E+13;Autres
6926;4,18582E+13;Lait et produits laitiers
6927;7,52829E+13;Autres
6928;3,41888E+13;Viandes et produits carnés
6929;4,89529E+13;Transport et entreposage de denrées alimentaires
6930;8,20499E+13;Autres
6931;4,14781E+13;Autres
6932;8,90045E+13;Autres
6933;5,52083E+13;Autres
6934;8,28888E+13;Lait et produits laitiers
6935;8,43632E+13;Autres
6936;8,29735E+13;Autres
6937;3,20017E+13;Autres
6938;8,91127E+13;Autres
6939;8,82385E+13;Lait et produits laitiers
6940;8,99598E+13;Autres
6941;4,91555E+13;Autres
6942;4,42493E+13;Œufs et ovoproduits
6943;2,58903E+13;Autres
6944;8,11049E+13;Autres
6945;8,32548E+13;Autres
6946;1,924E+13;Viandes et produits carnés
6947;5,39739E+13;Autres
6948;4,94319E+13;Autres
6949;1,924E+13;Viandes et produits carnés
6950;8,21047E+13;Autres
6951;2,13502E+13;Autres
6952;1,924E+13;Abattoirs
6953;8,17853E+13;Produits de la mer et d'eau douce
6954;4,93318E+13;Transport et entreposage de denrées alimentaires
6955;3,84493E+13;Autres
6956;4,1776E+13;Produits de la mer et d'eau douce
6957;4,20947E+13;Produits de la mer et d'eau douce
6958;8,4047E+13;Autres
6959;3,50199E+13;Abattoirs
6960;8,51017E+13;Œufs et ovoproduits
6961;4,40832E+13;Autres
6962;1,93401E+13;Autres
6963;7,75629E+13;Autres
6964;8,50262E+13;Autres
6965;8,3061E+13;Autres
6966;3,23528E+13;Transport et entreposage de denrées alimentaires
6967;7,75596E+13;Autres
6968;4,20054E+13;Produits de la mer et d'eau douce
6969;8,87521E+13;Autres
6970;4,0791E+13;Autres
6971;8,13457E+13;Autres
6972;9,00325E+13;Produits de la mer et d'eau douce
6973;8,44397E+13;Autres
6974;2,635E+13;Autres
6975;4,99887E+13;Autres
6976;8,80874E+13;Autres
6977;3,785E+13;Autres
6978;8,03054E+13;Autres
6979;5,72102E+13;Autres
6980;8,82331E+13;Autres
6981;4,00305E+13;Transport et entreposage de denrées alimentaires
6982;3,17516E+13;Produits de la mer et d'eau douce
6983;7,93437E+13;Autres
6984;3,25724E+13;Œufs et ovoproduits
6985;7,75649E+13;Autres
6986;5,34201E+13;Autres
6987;8,02844E+13;Autres
6988;7,83462E+13;Autres
6989;8,2065E+13;Autres
6990;8,43301E+13;Autres
6991;8,81794E+13;Autres
6992;8,04818E+13;Produits de la mer et d'eau douce
6993;4,21953E+13;Autres
6994;8,17797E+13;Autres
6995;8,14808E+13;Autres
6996;9,41371E+12;Autres
6997;3,05024E+13;Autres
6998;3,44351E+13;Autres
6999;3,95005E+13;Produits de la mer et d'eau douce
7000;8,12707E+13;Autres
7001;3,83704E+13;Autres
7002;3,2331E+13;Autres
7003;4,77181E+13;Autres
7004;3,30765E+13;Autres
7005;8,40268E+13;Autres
7006;4,03207E+13;Transport et entreposage de denrées alimentaires
7007;7,78602E+13;Autres
7008;8,40126E+13;Autres
7009;5,72102E+13;Autres
7010;4,07555E+13;Autres
7011;3,91603E+13;Autres
7012;4,3759E+13;Autres
7013;8,89865E+13;Autres
7014;5,10189E+13;Autres
7015;8,81314E+13;Autres
7016;4,93711E+13;Autres
7017;4,22944E+13;Œufs et ovoproduits
7018;4,00163E+13;Lait et produits laitiers
7019;8,49621E+13;Œufs et ovoproduits
7020;3,77553E+13;Autres
7021;2,175E+13;Autres
7022;4,84163E+13;Autres
7023;9,00132E+13;Produits de la mer et d'eau douce
7024;4,79401E+13;Autres
7025;3,48862E+13;Autres
7026;3,38253E+13;Autres
7027;2,11802E+13;Autres
7028;3,1712E+13;Lait et produits laitiers
7029;4,08731E+13;Produits de la mer et d'eau douce
7030;8,21079E+13;Produits de la mer et d'eau douce
7031;4,7846E+13;Autres
7032;8,28896E+13;Produits de la mer et d'eau douce
7033;8,25374E+13;Autres
7034;2,17704E+13;Autres
7035;3,902E+13;Autres
7036;8,419E+13;Autres
7037;7,53565E+13;Autres
7038;3,92469E+13;Autres
7039;8,13991E+13;Autres
7040;8,494E+13;Autres
7041;4,77625E+13;Autres
7042;8,87717E+13;Autres
7043;3,18174E+13;Autres
7044;8,27859E+13;Autres
7045;7,75605E+13;Autres
7046;5,52083E+13;Autres
7047;8,38856E+13;Autres
7048;8,20025E+13;Autres
7049;5,23345E+13;Viandes et produits carnés
7050;2,19722E+13;Autres
7051;4,88586E+13;Autres
7052;8,93457E+13;Autres
7053;8,50326E+13;Autres
7054;3,32601E+13;Autres
7055;7,75695E+13;Autres
7056;3,11127E+13;Autres
7057;3,88541E+13;Produits de la mer et d'eau douce
7058;8,08931E+13;Autres
7059;3,95135E+13;Autres
7060;7,99321E+13;Autres
7061;3,82318E+13;Transport et entreposage de denrées alimentaires
7062;8,91668E+13;Autres
7063;8,5241E+13;Autres
7064;4,9043E+13;Autres
7065;5,37529E+13;Autres
7066;7,9585E+13;Transport et entreposage de denrées alimentaires
7067;8,07711E+13;Autres
7068;3,97608E+13;Autres
7069;3,32804E+13;Autres
7070;3,84636E+13;Autres
7071;8,15259E+13;Autres
7072;4,23705E+13;Autres
7073;2,00069E+13;Autres
7074;5,72063E+13;Autres
7075;7,50528E+13;Autres
7076;4,13784E+13;Autres
7077;5,32706E+13;Autres
7078;2,00067E+13;Abattoirs
7079;5,72102E+13;Autres
7080;4,41757E+13;Autres
7081;4,14909E+13;Autres
7082;3,87849E+13;Autres
7083;4,0077E+13;Autres
7084;2,00067E+13;Viandes et produits carnés
7085;3,85055E+13;Autres
7086;4,41757E+13;Autres
7087;8,08574E+13;Autres
7088;3,88131E+13;Transport et entreposage de denrées alimentaires
7089;8,2037E+13;Autres
7090;2,00067E+13;Viandes et produits carnés
7091;3,79225E+13;Autres
7092;4,92783E+13;Autres
7093;8,1256E+13;Autres
7094;6,14201E+13;Produits de la mer et d'eau douce
7095;4,42918E+13;Autres
7096;5,12575E+13;Autres
7097;3,38108E+13;Abattoirs
7098;8,51141E+13;Autres
7099;5,37727E+13;Autres
7100;5,30132E+13;Autres
7101;8,28037E+13;Abattoirs
7102;4,9299E+13;Autres
7103;8,13902E+13;Autres
7104;8,09621E+13;Autres
7105;2,175E+13;Autres
7106;2,00046E+13;Autres
7107;4,49369E+13;Transport et entreposage de denrées alimentaires
7108;3,12264E+13;Transport et entreposage de denrées alimentaires
7109;4,97629E+13;Autres
7110;8,40573E+13;Autres
7111;7,75689E+13;Autres
7112;4,08815E+13;Autres
7113;8,50865E+13;Autres
7114;8,3013E+13;Autres
7115;8,82678E+13;Abattoirs
7116;3,27823E+13;Autres
7117;3,9165E+13;Transport et entreposage de denrées alimentaires
7118;4,82751E+13;Abattoirs
7119;4,33433E+13;Autres
7120;9,58514E+13;Transport et entreposage de denrées alimentaires
7121;3,94827E+13;Autres
7122;4,83355E+13;Autres
7123;9,58514E+13;Viandes et produits carnés
7124;3,50434E+13;Produits de la mer et d'eau douce
7125;4,83355E+13;Autres
7126;4,08855E+13;Viandes et produits carnés
7127;8,48311E+13;Autres
7128;4,45061E+13;Lait et produits laitiers
7129;3,8404E+13;Autres
7130;4,9157E+13;Autres
7131;8,9029E+13;Autres
7132;3,84511E+13;Autres
7133;4,21593E+13;Autres
7134;4,83355E+13;Autres
7135;7,50621E+13;Viandes et produits carnés
7136;5,31966E+13;Autres
7137;3,47682E+13;Autres
7138;2,12406E+13;Autres
7139;4,13902E+13;Autres
7140;3,16367E+13;Autres
7141;4,08855E+13;Viandes et produits carnés
7142;2,12406E+13;Autres
7143;8,4137E+13;Autres
7144;4,95147E+13;Autres
7145;8,21404E+13;Autres
7146;4,83355E+13;Autres
7147;4,1961E+13;Autres
7148;3,95377E+13;Autres
7149;8,32548E+13;Autres
7150;5,19629E+13;Autres
7151;3,95377E+13;Autres
7152;8,50283E+13;Autres
7153;3,78274E+13;Viandes et produits carnés
7154;8,88272E+13;Autres
7155;8,14359E+13;Autres
7156;2,17902E+13;Autres
7157;4,10409E+13;Autres
7158;8,37516E+13;Viandes et produits carnés
7159;3,22203E+13;Autres
7160;3,8173E+13;Autres
7161;4,03255E+13;Viandes et produits carnés
7162;1,85422E+13;Autres
7163;7,75671E+13;Autres
7164;8,10508E+13;Produits de la mer et d'eau douce
7165;8,9453E+13;Autres
7166;4,83271E+13;Autres
7167;8,43314E+13;Autres
7168;8,32152E+13;Autres
7169;7,75695E+13;Autres
7170;3,84454E+13;Viandes et produits carnés
7171;4,34494E+13;Autres
7172;5,2305E+13;Autres
7173;8,79938E+13;Autres
7174;8,77989E+13;Autres
7175;3,17119E+13;Autres
7176;8,19315E+13;Autres
7177;4,09454E+13;Autres
7178;4,49035E+13;Autres
7179;4,53204E+13;Autres
7180;8,22457E+13;Autres
7181;4,02472E+13;Autres
7182;3,22432E+13;Autres
7183;5,04199E+13;Autres
7184;3,47974E+13;Autres
7185;4,08527E+13;Autres
7186;3,39741E+13;Produits de la mer et d'eau douce
7187;3,006E+13;Autres
7188;8,89453E+13;Autres
7189;5,02059E+13;Autres
7190;4,43632E+13;Autres
7191;3,20116E+13;Autres
7192;8,32879E+13;Autres
7193;5,2333E+13;Autres
7194;7,778E+13;Autres
7195;4,33938E+13;Produits de la mer et d'eau douce
7196;7,02055E+13;Autres
7197;5,28343E+13;Autres
7198;1,96925E+13;Viandes et produits carnés
7199;8,34908E+13;Autres
7200;8,98928E+13;Lait et produits laitiers
7201;8,40462E+13;Autres
7202;3,81909E+13;Autres
7203;8,02318E+13;Autres
7204;3,92775E+13;Autres
7205;8,4388E+13;Autres
7206;4,5133E+13;Viandes et produits carnés
7207;4,48152E+13;Viandes et produits carnés
7208;8,49889E+13;Autres
7209;4,94887E+13;Autres
7210;5,38718E+13;Produits de la mer et d'eau douce
7211;4,49088E+13;Produits de la mer et d'eau douce
7212;8,09332E+13;Œufs et ovoproduits
7213;8,48062E+13;Produits de la mer et d'eau douce
7214;8,48785E+13;Autres
7215;7,9585E+13;Viandes et produits carnés
7216;3,2348E+13;Viandes et produits carnés
7217;3,27641E+13;Viandes et produits carnés
7218;7,81838E+13;Autres
7219;8,12545E+13;Autres
7220;4,77181E+13;Autres
7221;5,82114E+13;Autres
7222;7,91E+13;Autres
7223;8,9923E+13;Autres
7224;8,33587E+13;Autres
7225;3,51573E+13;Lait et produits laitiers
7226;3,27641E+13;Viandes et produits carnés
7227;5,19631E+13;Autres
7228;6,42034E+13;Viandes et produits carnés
7229;4,34743E+13;Autres
7230;5,1977E+13;Autres
7231;4,97619E+13;Autres
7232;4,8168E+13;Autres
7233;2,6071E+13;Autres
7234;8,39391E+13;Autres
7235;3,99316E+13;Produits de la mer et d'eau douce
7236;8,12255E+13;Autres
7237;8,37479E+13;Autres
7238;8,29501E+13;Autres
7239;3,04263E+13;Autres
7240;8,49238E+13;Œufs et ovoproduits
7241;8,83168E+13;Autres
7242;5,39339E+13;Œufs et ovoproduits
7243;4,98561E+13;Autres
7244;5,35359E+13;Viandes et produits carnés
7245;5,4203E+13;Viandes et produits carnés
7246;8,53213E+13;Autres
7247;4,00869E+13;Lait et produits laitiers
7248;4,145E+13;Autres
7249;8,20264E+13;Autres
7250;4,33037E+13;Produits de la mer et d'eau douce
7251;7,97882E+13;Autres
7252;8,20394E+13;Autres
7253;A85190005001;Abattoirs
7254;7,75689E+13;Autres
7255;1,91401E+13;Autres
7256;4,40691E+13;Autres
7257;8,38166E+13;Autres
7258;3,39902E+13;Viandes et produits carnés
