id_etablissement;id_activite;id_type_activite;code_postal;agrement;niveau_hygiene
171;5;4;20;;1
171;4;0;20;;1
171;4;1;20;;1
171;4;4;20;;1
171;23;0;20;;1
171;23;1;20;;1
171;23;4;20;;1
171;1;0;20;;1
171;1;1;20;;1
171;1;4;20;;1
171;18;0;20;;1
171;18;1;20;;1
171;18;4;20;;1
171;36;0;20;;1
171;36;1;20;;1
171;36;4;20;;1
8151;6;0;19;;2
8151;13;0;19;;2
8151;8;0;19;;2
8152;25;0;44;;0
8152;25;3;44;;0
8152;7;0;44;;0
8152;7;3;44;;0
53;14;0;71;;0
53;4;0;71;;0
4277;14;0;14;;0
8153;1;0;75;;0
8154;18;4;20;;0
8155;1;0;94;;0
8135;15;1;14;14327002;1
8135;15;3;14;14327002;1
8135;15;0;14;14327002;1
8135;15;2;14;14327002;1
8135;40;1;14;14327002;1
8135;40;3;14;14327002;1
8135;40;0;14;14327002;1
8135;40;2;14;14327002;1
8135;67;1;14;14327002;1
8135;67;3;14;14327002;1
8135;67;0;14;14327002;1
8135;67;2;14;14327002;1
8135;36;1;14;14327002;1
8135;36;3;14;14327002;1
8135;36;0;14;14327002;1
8135;36;2;14;14327002;1
8135;17;1;14;14327002;1
8135;17;3;14;14327002;1
8135;17;0;14;14327002;1
8135;17;2;14;14327002;1
8135;23;1;14;14327002;1
8135;23;3;14;14327002;1
8135;23;0;14;14327002;1
8135;23;2;14;14327002;1
8156;14;0;53;53097003;0
2205;14;0;56;;1
2205;14;3;56;;1
2205;21;0;56;;1
2205;21;3;56;;1
8135;15;1;14;14327002;1
8135;15;3;14;14327002;1
8135;15;0;14;14327002;1
8135;15;2;14;14327002;1
8135;40;1;14;14327002;1
8135;40;3;14;14327002;1
8135;40;0;14;14327002;1
8135;40;2;14;14327002;1
8135;67;1;14;14327002;1
8135;67;3;14;14327002;1
8135;67;0;14;14327002;1
8135;67;2;14;14327002;1
8135;36;1;14;14327002;1
8135;36;3;14;14327002;1
8135;36;0;14;14327002;1
8135;36;2;14;14327002;1
8135;17;1;14;14327002;1
8135;17;3;14;14327002;1
8135;17;0;14;14327002;1
8135;17;2;14;14327002;1
8135;23;1;14;14327002;1
8135;23;3;14;14327002;1
8135;23;0;14;14327002;1
8135;23;2;14;14327002;1
8157;14;0;80;;0
8158;14;0;31;;0
8159;1;0;75;;1
8160;16;2;33;3051008;0
8160;35;2;33;3051008;0
8161;10;0;11;;0
8161;0;0;11;;0
8161;19;0;11;;0
8162;27;0;21;;0
8163;30;4;94;94065040;1
6933;41;6;28;2205001;0
6933;41;5;28;2205001;0
6933;41;0;28;2205001;0
6933;41;1;28;2205001;0
6933;27;6;28;2205001;0
6933;27;5;28;2205001;0
6933;27;0;28;2205001;0
6933;27;1;28;2205001;0
6933;24;6;28;2205001;0
6933;24;5;28;2205001;0
6933;24;0;28;2205001;0
6933;24;1;28;2205001;0
6933;26;6;28;2205001;0
6933;26;5;28;2205001;0
6933;26;0;28;2205001;0
6933;26;1;28;2205001;0
8164;18;0;23;;0
8164;18;4;23;;0
8164;5;0;23;;0
8164;5;4;23;;0
8164;1;0;23;;0
8164;1;4;23;;0
8165;5;0;38;;0
8166;1;0;75;;0
8167;1;0;51;;0
8168;1;0;82;;1
8169;18;4;85;;0
2596;14;0;32;;0
2596;1;0;32;;0
8170;1;0;84;;3
8171;15;1;14;14167006;0
8172;1;0;94;;0
8173;14;0;69;;1
8174;14;0;60;;1
8175;1;0;80;;2
8176;18;4;35;;1
8177;1;0;94;;0
7658;14;0;61;;1
8178;1;0;75;;1
8179;25;3;56;56240001;1
2214;30;1;91;91340005;1
2214;30;4;91;91340005;1
2214;30;3;91;91340005;1
2214;30;2;91;91340005;1
2214;21;1;91;91340005;1
2214;21;4;91;91340005;1
2214;21;3;91;91340005;1
2214;21;2;91;91340005;1
2214;15;1;91;91340005;1
2214;15;4;91;91340005;1
2214;15;3;91;91340005;1
2214;15;2;91;91340005;1
2214;57;1;91;91340005;1
2214;57;4;91;91340005;1
2214;57;3;91;91340005;1
2214;57;2;91;91340005;1
2214;35;1;91;91340005;1
2214;35;4;91;91340005;1
2214;35;3;91;91340005;1
2214;35;2;91;91340005;1
2214;45;1;91;91340005;1
2214;45;4;91;91340005;1
2214;45;3;91;91340005;1
2214;45;2;91;91340005;1
8180;14;0;63;;1
8181;1;1;17;17166001;1
8181;1;0;17;17166001;1
8181;36;1;17;17166001;1
8181;36;0;17;17166001;1
8181;15;1;17;17166001;1
8181;15;0;17;17166001;1
7810;39;3;76;76217009;1
7810;25;3;76;76217009;1
7810;21;3;76;76217009;1
8182;10;0;30;;0
8183;27;0;93;;0
8183;10;0;93;;0
8184;1;0;60;;0
8185;1;0;54;;1
8186;10;0;43;;0
8187;14;0;39;;0
8188;1;0;75;;1
8189;1;0;75;;2
8190;24;5;47;47267001;1
8191;10;0;56;;0
8191;7;0;56;;0
8191;1;0;56;;0
8192;14;0;36;36063031;0
8193;1;0;75;;0
8025;14;0;75;;0
8194;16;2;74;7035002;1
8195;14;0;78;;0
8196;1;0;28;;0
8197;23;1;97;97213071|97212071;1
8197;15;1;97;97213071|97212071;1
6912;36;1;49;49323032;0
6912;36;5;49;49323032;0
6912;36;4;49;49323032;0
6912;15;1;49;49323032;0
6912;15;5;49;49323032;0
6912;15;4;49;49323032;0
6912;20;1;49;49323032;0
6912;20;5;49;49323032;0
6912;20;4;49;49323032;0
6912;23;1;49;49323032;0
6912;23;5;49;49323032;0
6912;23;4;49;49323032;0
6912;52;1;49;49323032;0
6912;52;5;49;49323032;0
6912;52;4;49;49323032;0
8198;1;0;75;;0
8199;30;4;94;94081021;1
8200;1;0;75;;1
8201;14;0;78;;0
8202;18;0;33;;1
8202;18;4;33;;1
8202;1;0;33;;1
8202;1;4;33;;1
8203;14;0;74;74010035;0
8014;51;3;68;68016001;1
8014;51;0;68;68016001;1
8014;17;3;68;68016001;1
8014;17;0;68;68016001;1
8014;21;3;68;68016001;1
8014;21;0;68;68016001;1
8014;58;3;68;68016001;1
8014;58;0;68;68016001;1
8204;16;2;79;79299001;1
8205;1;0;94;;0
8206;14;0;62;62557001;1
8207;10;0;72;;2
8197;23;1;97;97213071|97212071;1
8197;15;1;97;97213071|97212071;1
8014;51;3;68;68016001;1
8014;51;0;68;68016001;1
8014;17;3;68;68016001;1
8014;17;0;68;68016001;1
8014;21;3;68;68016001;1
8014;21;0;68;68016001;1
8014;58;3;68;68016001;1
8014;58;0;68;68016001;1
8208;24;0;75;;0
8208;24;6;75;;0
8208;24;5;75;;0
8208;26;0;75;;0
8208;26;6;75;;0
8208;26;5;75;;0
8208;1;0;75;;0
8208;1;6;75;;0
8208;1;5;75;;0
4358;14;0;75;;1
108;6;0;78;;0
108;6;4;78;;0
108;13;0;78;;0
108;13;4;78;;0
108;8;0;78;;0
108;8;4;78;;0
108;19;0;78;;0
108;19;4;78;;0
108;32;0;78;;0
108;32;4;78;;0
108;22;0;78;;0
108;22;4;78;;0
108;30;0;78;;0
108;30;4;78;;0
108;1;0;78;;0
108;1;4;78;;0
108;0;0;78;;0
108;0;4;78;;0
2531;14;0;77;;0
2531;14;5;77;;0
2531;20;0;77;;0
2531;20;5;77;;0
8209;10;0;51;;0
8209;5;0;51;;0
8014;51;3;68;68016001;1
8014;51;0;68;68016001;1
8014;17;3;68;68016001;1
8014;17;0;68;68016001;1
8014;21;3;68;68016001;1
8014;21;0;68;68016001;1
8014;58;3;68;68016001;1
8014;58;0;68;68016001;1
8210;1;5;64;;1
8210;1;0;64;;1
8210;24;5;64;;1
8210;24;0;64;;1
8211;1;0;75;;0
8212;14;0;33;33318004;0
8213;27;4;89;89263004;0
8213;27;0;89;89263004;0
8213;27;5;89;89263004;0
8213;24;4;89;89263004;0
8213;24;0;89;89263004;0
8213;24;5;89;89263004;0
8213;30;4;89;89263004;0
8213;30;0;89;89263004;0
8213;30;5;89;89263004;0
8214;21;3;34;34301513;0
8215;14;1;72;7131001;1
8215;14;0;72;7131001;1
8215;15;1;72;7131001;1
8215;15;0;72;7131001;1
1346;14;0;81;81099003;0
8216;7;0;16;;0
8217;14;0;27;;1
8218;1;0;85;;0
8219;1;0;33;;0
8220;21;3;78;78090001;1
8221;0;0;51;;0
8221;1;0;51;;0
2389;14;0;51;;0
8222;14;0;94;;0
8223;1;0;14;;0
8224;15;1;30;30007001;1
8225;14;0;24;;1
8226;7;4;75;;1
8226;7;0;75;;1
8226;18;4;75;;1
8226;18;0;75;;1
8227;1;0;20;;1
8228;1;0;91;;0
8229;21;0;38;;1
8229;21;3;38;;1
8229;7;0;38;;1
8229;7;3;38;;1
8230;24;5;29;;1
8231;35;2;54;54395173;1
3522;0;4;61;;1
3522;0;1;61;;1
3522;0;0;61;;1
3522;0;2;61;;1
3522;19;4;61;;1
3522;19;1;61;;1
3522;19;0;61;;1
3522;19;2;61;;1
3522;10;4;61;;1
3522;10;1;61;;1
3522;10;0;61;;1
3522;10;2;61;;1
3522;16;4;61;;1
3522;16;1;61;;1
3522;16;0;61;;1
3522;16;2;61;;1
3522;41;4;61;;1
3522;41;1;61;;1
3522;41;0;61;;1
3522;41;2;61;;1
3522;23;4;61;;1
3522;23;1;61;;1
3522;23;0;61;;1
3522;23;2;61;;1
3522;36;4;61;;1
3522;36;1;61;;1
3522;36;0;61;;1
3522;36;2;61;;1
3522;15;4;61;;1
3522;15;1;61;;1
3522;15;0;61;;1
3522;15;2;61;;1
3522;30;4;61;;1
3522;30;1;61;;1
3522;30;0;61;;1
3522;30;2;61;;1
8232;5;0;82;;0
8232;0;0;82;;0
8232;19;0;82;;0
8233;10;0;41;;0
8233;5;0;41;;0
8229;21;0;38;;0
8229;21;3;38;;0
8229;7;0;38;;0
8229;7;3;38;;0
8234;14;0;25;;1
8235;14;0;69;69027042;0
2531;14;0;77;;1
2531;14;5;77;;1
2531;20;0;77;;1
2531;20;5;77;;1
8236;1;0;75;;0
8237;1;0;75;;0
5234;30;3;94;94081019;1
5234;30;4;94;94081019;1
5234;30;1;94;94081019;1
5234;30;0;94;94081019;1
5234;19;3;94;94081019;1
5234;19;4;94;94081019;1
5234;19;1;94;94081019;1
5234;19;0;94;94081019;1
5234;23;3;94;94081019;1
5234;23;4;94;94081019;1
5234;23;1;94;94081019;1
5234;23;0;94;94081019;1
5234;15;3;94;94081019;1
5234;15;4;94;94081019;1
5234;15;1;94;94081019;1
5234;15;0;94;94081019;1
5234;41;3;94;94081019;1
5234;41;4;94;94081019;1
5234;41;1;94;94081019;1
5234;41;0;94;94081019;1
5234;21;3;94;94081019;1
5234;21;4;94;94081019;1
5234;21;1;94;94081019;1
5234;21;0;94;94081019;1
5234;57;3;94;94081019;1
5234;57;4;94;94081019;1
5234;57;1;94;94081019;1
5234;57;0;94;94081019;1
8238;1;0;33;;0
4484;15;1;69;69273017;1
4484;41;1;69;69273017;1
4484;23;1;69;69273017;1
8239;15;1;83;83081002;1
8239;41;1;83;83081002;1
8239;36;1;83;83081002;1
8240;16;2;74;74112071;0
8241;16;0;76;;0
8241;16;2;76;;0
8241;27;0;76;;0
8241;27;2;76;;0
8242;10;0;42;;0
8243;1;0;75;;0
8241;16;0;76;;0
8241;16;2;76;;0
8241;27;0;76;;0
8241;27;2;76;;0
2746;21;0;14;;0
2746;21;3;14;;0
2746;25;0;14;;0
2746;25;3;14;;0
2746;7;0;14;;0
2746;7;3;14;;0
8244;10;0;11;;1
8245;1;0;84;;1
4876;14;0;16;;1
5234;30;3;94;94081019;0
5234;30;4;94;94081019;0
5234;30;1;94;94081019;0
5234;30;0;94;94081019;0
5234;19;3;94;94081019;0
5234;19;4;94;94081019;0
5234;19;1;94;94081019;0
5234;19;0;94;94081019;0
5234;23;3;94;94081019;0
5234;23;4;94;94081019;0
5234;23;1;94;94081019;0
5234;23;0;94;94081019;0
5234;15;3;94;94081019;0
5234;15;4;94;94081019;0
5234;15;1;94;94081019;0
5234;15;0;94;94081019;0
5234;41;3;94;94081019;0
5234;41;4;94;94081019;0
5234;41;1;94;94081019;0
5234;41;0;94;94081019;0
5234;21;3;94;94081019;0
5234;21;4;94;94081019;0
5234;21;1;94;94081019;0
5234;21;0;94;94081019;0
5234;57;3;94;94081019;0
5234;57;4;94;94081019;0
5234;57;1;94;94081019;0
5234;57;0;94;94081019;0
7918;14;0;75;;0
8246;1;0;94;;0
8247;25;3;22;22210032;1
8044;52;1;29;29232009;0
8044;52;4;29;29232009;0
8044;15;1;29;29232009;0
8044;15;4;29;29232009;0
8044;36;1;29;29232009;0
8044;36;4;29;29232009;0
1124;14;0;10;;1
1124;14;4;10;;1
1124;30;0;10;;1
1124;30;4;10;;1
1124;1;0;10;;1
1124;1;4;10;;1
8248;1;0;27;;0
8248;10;0;27;;0
8249;5;0;80;;0
8250;1;0;16;;0
8251;27;2;80;80154400;0
8251;27;0;80;80154400;0
8251;16;2;80;80154400;0
8251;16;0;80;80154400;0
8252;26;6;61;61210001;1
3291;24;4;22;22099002;1
3291;24;1;22;22099002;1
3291;24;5;22;22099002;1
3291;46;4;22;22099002;1
3291;46;1;22;22099002;1
3291;46;5;22;22099002;1
3291;37;4;22;22099002;1
3291;37;1;22;22099002;1
3291;37;5;22;22099002;1
8239;15;1;83;83081002;1
8239;41;1;83;83081002;1
8239;36;1;83;83081002;1
3009;14;0;75;;0
8253;16;2;54;54024005;1
8239;15;1;83;83081002;1
8239;41;1;83;83081002;1
8239;36;1;83;83081002;1
8254;1;0;85;;0
8255;1;0;69;;0
8256;1;0;84;;1
5597;30;4;31;31587102;1
5597;30;1;31;31587102;1
5597;15;4;31;31587102;1
5597;15;1;31;31587102;1
8257;1;0;94;;0
8258;16;2;79;79122001;0
8259;1;0;59;;0
8260;16;2;38;38457001;1
8261;1;0;94;;0
8262;1;0;75;;1
8263;39;3;50;50031123;1
8263;25;3;50;50031123;1
8264;1;0;75;;0
8265;14;0;82;82134004;0
8266;27;0;86;;0
8267;10;0;44;;1
8098;18;3;94;94054005;1
8098;18;4;94;94054005;1
8098;45;3;94;94054005;1
8098;45;4;94;94054005;1
8098;21;3;94;94054005;1
8098;21;4;94;94054005;1
8268;40;2;69;69273010;1
8268;40;4;69;69273010;1
8268;29;2;69;69273010;1
8268;29;4;69;69273010;1
8268;35;2;69;69273010;1
8268;35;4;69;69273010;1
8269;14;0;20;2A004012;0
8098;18;3;94;94054005;1
8098;18;4;94;94054005;1
8098;45;3;94;94054005;1
8098;45;4;94;94054005;1
8098;21;3;94;94054005;1
8098;21;4;94;94054005;1
114;10;0;69;;1
114;10;4;69;;1
114;5;0;69;;1
114;5;4;69;;1
114;7;0;69;;1
114;7;4;69;;1
114;0;0;69;;1
114;0;4;69;;1
114;19;0;69;;1
114;19;4;69;;1
114;6;0;69;;1
114;6;4;69;;1
114;13;0;69;;1
114;13;4;69;;1
114;8;0;69;;1
114;8;4;69;;1
114;22;0;69;;1
114;22;4;69;;1
114;32;0;69;;1
114;32;4;69;;1
114;4;0;69;;1
114;4;4;69;;1
114;31;0;69;;1
114;31;4;69;;1
114;18;0;69;;1
114;18;4;69;;1
114;2;0;69;;1
114;2;4;69;;1
114;11;0;69;;1
114;11;4;69;;1
8270;24;5;35;;0
8271;19;0;27;;0
8271;6;0;27;;0
114;10;0;69;;0
114;10;4;69;;0
114;5;0;69;;0
114;5;4;69;;0
114;7;0;69;;0
114;7;4;69;;0
114;0;0;69;;0
114;0;4;69;;0
114;19;0;69;;0
114;19;4;69;;0
114;6;0;69;;0
114;6;4;69;;0
114;13;0;69;;0
114;13;4;69;;0
114;8;0;69;;0
114;8;4;69;;0
114;22;0;69;;0
114;22;4;69;;0
114;32;0;69;;0
114;32;4;69;;0
114;4;0;69;;0
114;4;4;69;;0
114;31;0;69;;0
114;31;4;69;;0
114;18;0;69;;0
114;18;4;69;;0
114;2;0;69;;0
114;2;4;69;;0
114;11;0;69;;0
114;11;4;69;;0
8272;24;5;35;35186001;1
8273;10;0;75;;1
8273;1;0;75;;1
6241;1;0;97;;0
6241;4;0;97;;0
3291;24;4;22;22099002;0
3291;24;1;22;22099002;0
3291;24;5;22;22099002;0
3291;46;4;22;22099002;0
3291;46;1;22;22099002;0
3291;46;5;22;22099002;0
3291;37;4;22;22099002;0
3291;37;1;22;22099002;0
3291;37;5;22;22099002;0
2931;14;0;17;17359001;1
8268;40;2;69;69273010;1
8268;40;4;69;69273010;1
8268;29;2;69;69273010;1
8268;29;4;69;69273010;1
8268;35;2;69;69273010;1
8268;35;4;69;69273010;1
8274;4;0;28;;0
8275;1;0;69;;1
8276;41;1;95;95612008;0
8276;15;1;95;95612008;0
8276;36;1;95;95612008;0
8277;1;0;30;;0
8278;25;0;33;;2
8278;25;3;33;;2
8278;1;0;33;;2
8278;1;3;33;;2
8279;34;0;75;;0
8279;19;0;75;;0
8280;43;4;94;94081002;0
8281;1;0;85;;0
6933;41;6;28;2205001;0
6933;41;5;28;2205001;0
6933;41;0;28;2205001;0
6933;41;1;28;2205001;0
6933;27;6;28;2205001;0
6933;27;5;28;2205001;0
6933;27;0;28;2205001;0
6933;27;1;28;2205001;0
6933;24;6;28;2205001;0
6933;24;5;28;2205001;0
6933;24;0;28;2205001;0
6933;24;1;28;2205001;0
6933;26;6;28;2205001;0
6933;26;5;28;2205001;0
6933;26;0;28;2205001;0
6933;26;1;28;2205001;0
8282;28;0;21;;1
8283;16;0;74;;1
8283;16;2;74;;1
8283;14;0;74;;1
8283;14;2;74;;1
8284;16;2;65;65085001;1
8285;0;0;69;;0
8285;19;0;69;;0
8286;16;2;61;14726002;1
8287;7;0;33;;2
8288;1;0;15;;0
8289;10;0;60;;0
8289;10;1;60;;0
8289;5;0;60;;0
8289;5;1;60;;0
8289;23;0;60;;0
8289;23;1;60;;0
8289;19;0;60;;0
8289;19;1;60;;0
8290;1;0;75;;0
8291;0;0;69;;0
8291;19;0;69;;0
8291;12;0;69;;0
8292;1;0;75;;1
8293;1;0;42;;0
8294;1;0;64;;0
8295;1;0;93;;1
8296;1;0;93;;0
8297;1;0;75;;0
7260;14;0;40;;1
7260;14;5;40;;1
7260;65;0;40;;1
7260;65;5;40;;1
8298;6;0;89;;1
8298;8;0;89;;1
8299;1;0;33;;1
8300;25;3;29;29186001;1
8301;1;0;59;;0
8268;40;2;69;69273010;1
8268;40;4;69;69273010;1
8268;29;2;69;69273010;1
8268;29;4;69;69273010;1
8268;35;2;69;69273010;1
8268;35;4;69;69273010;1
8302;14;0;40;;0
8303;24;5;82;82042002;0
8276;41;1;95;95612008;0
8276;15;1;95;95612008;0
8276;36;1;95;95612008;0
8304;14;0;47;47195001;1
2931;14;0;17;17359001;1
8305;1;0;27;;2
8306;1;0;75;;0
8307;14;0;24;;0
8271;19;0;27;;0
8271;6;0;27;;0
8308;10;0;71;;2
8309;1;0;56;;2
8310;10;0;39;;0
8310;5;0;39;;0
8311;1;0;75;;0
8312;16;0;62;;1
8312;16;2;62;;1
8312;27;0;62;;1
8312;27;2;62;;1
8313;1;0;42;;2
2629;14;0;62;;1
1594;14;0;29;29049950;0
8314;1;0;75;;1
7582;55;0;75;;0
7582;55;1;75;;0
7582;55;5;75;;0
7582;42;0;75;;0
7582;42;1;75;;0
7582;42;5;75;;0
7582;1;0;75;;0
7582;1;1;75;;0
7582;1;5;75;;0
8312;16;0;62;;1
8312;16;2;62;;1
8312;27;0;62;;1
8312;27;2;62;;1
8315;16;2;64;64116001;1
8135;15;1;14;14327002;1
8135;15;3;14;14327002;1
8135;15;0;14;14327002;1
8135;15;2;14;14327002;1
8135;40;1;14;14327002;1
8135;40;3;14;14327002;1
8135;40;0;14;14327002;1
8135;40;2;14;14327002;1
8135;67;1;14;14327002;1
8135;67;3;14;14327002;1
8135;67;0;14;14327002;1
8135;67;2;14;14327002;1
8135;36;1;14;14327002;1
8135;36;3;14;14327002;1
8135;36;0;14;14327002;1
8135;36;2;14;14327002;1
8135;17;1;14;14327002;1
8135;17;3;14;14327002;1
8135;17;0;14;14327002;1
8135;17;2;14;14327002;1
8135;23;1;14;14327002;1
8135;23;3;14;14327002;1
8135;23;0;14;14327002;1
8135;23;2;14;14327002;1
8316;1;0;68;;0
8317;16;2;19;19279001;0
8135;15;1;14;14327002;1
8135;15;3;14;14327002;1
8135;15;0;14;14327002;1
8135;15;2;14;14327002;1
8135;40;1;14;14327002;1
8135;40;3;14;14327002;1
8135;40;0;14;14327002;1
8135;40;2;14;14327002;1
8135;67;1;14;14327002;1
8135;67;3;14;14327002;1
8135;67;0;14;14327002;1
8135;67;2;14;14327002;1
8135;36;1;14;14327002;1
8135;36;3;14;14327002;1
8135;36;0;14;14327002;1
8135;36;2;14;14327002;1
8135;17;1;14;14327002;1
8135;17;3;14;14327002;1
8135;17;0;14;14327002;1
8135;17;2;14;14327002;1
8135;23;1;14;14327002;1
8135;23;3;14;14327002;1
8135;23;0;14;14327002;1
8135;23;2;14;14327002;1
8318;1;0;69;;0
8319;1;0;75;;0
7582;55;0;75;;0
7582;55;1;75;;0
7582;55;5;75;;0
7582;42;0;75;;0
7582;42;1;75;;0
7582;42;5;75;;0
7582;1;0;75;;0
7582;1;1;75;;0
7582;1;5;75;;0
8320;27;0;75;;1
8321;25;3;17;17452186;0
1456;14;0;44;;0
8322;1;0;34;;2
1342;14;0;24;;0
8323;1;0;75;;0
1331;14;0;32;;0
1331;14;1;32;;0
1331;41;0;32;;0
1331;41;1;32;;0
8324;1;0;97;;0
8325;14;0;32;;0
8326;14;0;31;;0
8327;10;0;28;;0
8328;16;0;20;;0
8328;16;2;20;;0
8328;14;0;20;;0
8328;14;2;20;;0
8329;26;6;13;13086001;1
8330;41;5;76;76754001;0
8330;41;1;76;76754001;0
8330;24;5;76;76754001;0
8330;24;1;76;76754001;0
8331;25;3;34;34143614;1
8332;7;0;31;;1
8333;1;0;81;;0
8334;14;0;97;;0
8335;1;0;75;;1
8336;1;0;29;;1
8337;17;3;83;83121003;1
8338;14;0;38;;0
8339;1;0;56;;1
4243;14;0;59;59447100;1
1712;1;0;42;;0
1712;14;0;42;;0
8340;14;0;62;;0
8341;4;0;75;;0
8342;27;0;57;;1
8343;1;0;75;;0
6933;41;6;28;2205001;0
6933;41;5;28;2205001;0
6933;41;0;28;2205001;0
6933;41;1;28;2205001;0
6933;27;6;28;2205001;0
6933;27;5;28;2205001;0
6933;27;0;28;2205001;0
6933;27;1;28;2205001;0
6933;24;6;28;2205001;0
6933;24;5;28;2205001;0
6933;24;0;28;2205001;0
6933;24;1;28;2205001;0
6933;26;6;28;2205001;0
6933;26;5;28;2205001;0
6933;26;0;28;2205001;0
6933;26;1;28;2205001;0
8344;10;0;78;;0
8344;0;0;78;;0
8345;10;0;19;;2
8346;25;0;33;;1
8346;25;3;33;;1
8346;1;0;33;;1
8346;1;3;33;;1
8347;6;0;51;;1
8348;16;2;79;79215001;0
8349;16;2;76;76109001;0
8350;1;0;75;;0
8351;1;0;61;;0
4837;14;0;74;;0
3441;10;0;75;;0
3441;1;0;75;;0
8352;24;5;15;;0
8353;16;2;26;26304082;0
8354;24;5;12;12150001;0
8355;1;0;91;;0
1105;14;0;97;97403002;2
1105;14;4;97;97403002;2
1105;30;0;97;97403002;2
1105;30;4;97;97403002;2
8356;24;0;72;;1
8356;24;5;72;;1
8356;27;0;72;;1
8356;27;5;72;;1
8357;27;0;79;;1
8358;10;0;58;;0
8358;5;0;58;;0
8359;10;1;91;91377042;1
8359;10;3;91;91377042;1
8359;10;0;91;91377042;1
8359;46;1;91;91377042;1
8359;46;3;91;91377042;1
8359;46;0;91;91377042;1
8359;21;1;91;91377042;1
8359;21;3;91;91377042;1
8359;21;0;91;91377042;1
8359;23;1;91;91377042;1
8359;23;3;91;91377042;1
8359;23;0;91;91377042;1
8359;36;1;91;91377042;1
8359;36;3;91;91377042;1
8359;36;0;91;91377042;1
1235;0;0;93;;1
1235;19;0;93;;1
1235;1;0;93;;1
8360;14;0;94;;0
8360;59;0;94;;0
8359;10;1;91;91377042;1
8359;10;3;91;91377042;1
8359;10;0;91;91377042;1
8359;46;1;91;91377042;1
8359;46;3;91;91377042;1
8359;46;0;91;91377042;1
8359;21;1;91;91377042;1
8359;21;3;91;91377042;1
8359;21;0;91;91377042;1
8359;23;1;91;91377042;1
8359;23;3;91;91377042;1
8359;23;0;91;91377042;1
8359;36;1;91;91377042;1
8359;36;3;91;91377042;1
8359;36;0;91;91377042;1
3202;14;0;32;32331100;0
8361;27;0;59;;2
8359;10;1;91;91377042;1
8359;10;3;91;91377042;1
8359;10;0;91;91377042;1
8359;46;1;91;91377042;1
8359;46;3;91;91377042;1
8359;46;0;91;91377042;1
8359;21;1;91;91377042;1
8359;21;3;91;91377042;1
8359;21;0;91;91377042;1
8359;23;1;91;91377042;1
8359;23;3;91;91377042;1
8359;23;0;91;91377042;1
8359;36;1;91;91377042;1
8359;36;3;91;91377042;1
8359;36;0;91;91377042;1
8357;27;0;79;;0
8362;1;0;75;;1
8363;28;0;56;;0
8364;1;0;75;;0
8365;1;2;76;76082001;1
8365;1;0;76;76082001;1
8365;16;2;76;76082001;1
8365;16;0;76;76082001;1
8366;14;0;34;;1
8357;27;0;79;;0
8367;1;0;49;;1
8368;0;0;75;;1
8368;19;0;75;;1
8369;1;0;75;;0
8370;1;0;33;;1
7876;14;0;38;;1
8371;1;0;75;;0
8372;25;0;33;;1
8372;25;3;33;;1
8372;1;0;33;;1
8372;1;3;33;;1
8373;1;0;75;;1
2782;14;0;33;33397209;0
8374;1;0;24;;0
3459;14;0;53;;1
3224;14;0;33;;0
3224;62;0;33;;0
8375;1;0;75;;0
8376;10;0;84;;0
8376;1;0;84;;0
2133;14;0;33;;0
5814;14;0;38;;0
8377;27;0;75;;1
2044;14;0;31;;1
7433;14;0;31;31990230;0
8378;1;0;75;;1
8379;1;0;86;;0
8380;1;0;75;;0
5749;19;0;97;;0
8381;25;3;50;;1
8381;39;3;50;;1
8382;1;0;26;;1
8383;23;1;85;85305001;1
8383;41;1;85;85305001;1
8384;1;0;75;;1
8385;1;0;10;;0
4593;0;0;13;;1
4593;19;0;13;;1
4593;14;0;13;;1
4593;1;0;13;;1
8386;1;0;33;;0
1236;14;0;48;;1
4593;0;0;13;;1
4593;19;0;13;;1
4593;14;0;13;;1
4593;1;0;13;;1
8387;4;0;60;;0
8388;1;0;41;;0
8388;27;0;41;;0
8389;23;1;40;40074001;1
8359;10;1;91;91377042;1
8359;10;3;91;91377042;1
8359;10;0;91;91377042;1
8359;46;1;91;91377042;1
8359;46;3;91;91377042;1
8359;46;0;91;91377042;1
8359;21;1;91;91377042;1
8359;21;3;91;91377042;1
8359;21;0;91;91377042;1
8359;23;1;91;91377042;1
8359;23;3;91;91377042;1
8359;23;0;91;91377042;1
8359;36;1;91;91377042;1
8359;36;3;91;91377042;1
8359;36;0;91;91377042;1
2516;14;0;88;88413002;1
2516;14;1;88;88413002;1
2516;23;0;88;88413002;1
2516;23;1;88;88413002;1
2516;15;0;88;88413002;1
2516;15;1;88;88413002;1
3459;14;0;53;;1
8390;25;3;56;56119017;0
8391;1;0;69;;0
1843;17;1;97;97410017;0
1843;17;3;97;97410017;0
1843;23;1;97;97410017;0
1843;23;3;97;97410017;0
6034;14;0;33;;0
6034;1;0;33;;0
8392;24;5;79;79213004;1
4327;14;0;75;;0
7876;14;0;38;;1
8393;1;0;60;;1
8394;27;0;56;;0
4849;14;0;72;;0
8204;16;2;79;79299001;1
8395;23;5;84;84118001|84118002;0
8395;23;1;84;84118001|84118002;0
8395;20;5;84;84118001|84118002;0
8395;20;1;84;84118001|84118002;0
8396;25;3;34;34039504;0
6866;25;3;35;35049048;1
4476;6;0;69;;1
4476;6;2;69;;1
4476;10;0;69;;1
4476;10;2;69;;1
4476;16;0;69;;1
4476;16;2;69;;1
